AccSpeciesID,AccSpeciesName,Measurements
72028,Tournefortia sarmentosa,1
54525,Tournefortia sp,3
54527,Touroulia guianensis,2
73094,Tovomita alargada,1
73095,Tovomita arbol,1
100049,Tovomita caloneura,1
54530,Tovomita calophyllophylla,1
100050,Tovomita cephalostigma,1
54532,Tovomita choisyana,1
73096,Tovomita grancrasa,1
73097,Tovomita grande,1
54534,Tovomita guianensis,1
100053,Tovomita laurina,1
54536,Tovomita longifolia,11
100054,Tovomita obovata,1
100055,Tovomita pyrifolia,1
54538,Tovomita sp,62
100057,Tovomita speciosa,1
100058,Tovomita spruceana,1
54539,Tovomita stigmatosa,1
73098,Tovomita tyana,1
54541,Tovomita umbellata,1
72031,Tovomita weddelliana,10
54543,Townsendia exscapa,10
54546,Toxicodendron diversilobum,1
54547,Toxicodendron radicans,2
60864,Toxicodendron sp,2
100063,Toxicodendron succedaneum,3
100064,Toxicodendron sylvestre,1
73099,Toxiphon trifoliolatum,1
54553,Trachelospermum asiaticum,3
100072,Trachelospermum axillare,1
54555,Trachelospermum jasminoides,1
60878,Trachilia sp,1
54567,Trachycarpus fortunei,5
54570,Trachymene cyanopetala,1
60641,Trachymene sp,1
54578,Trachynia distachya,1
54585,Trachystemon orientalis,1
60741,Tractrichia burseriformis,1
54592,Tradescantia occidentalis,4
54593,Tradescantia ohiensis,16
54595,Tradescantia sp,1
54603,Tragia brevipes,4
54636,Tragopogon dubius,27
54642,Tragopogon porrifolius,15
54643,Tragopogon pratensis,27
54652,Tragus racemosus,1
54653,Trapa natans,20
54655,Trattinnickia aspera,29
100109,Trattinnickia boliviana,1
54657,Trattinnickia burserifolia,2
54658,Trattinnickia demerarae,2
54659,Trattinnickia glaziovii,3
72051,Trattinnickia lancifolia,1
54660,Trattinnickia lawrancei,1
54662,Trattinnickia peruviana,2
54663,Trattinnickia rhoifolia,1
60506,Trattinnickia sp,5
64936,Traunsteinera sphaerica,1
54668,Trema amboinensis,1
54671,Trema cannabina,2
54672,Trema guineensis,3
54673,Trema integerrima,3
54675,Trema micrantha,54
54676,Trema orientalis,25
54678,Trema sp,12
54679,Trema tomentosa,1
54682,Tremastelma palaestinum,1
54685,Trevesia palmata,1
54686,Trevesia sundaica,1
54690,Trewia nudiflora,1
54718,Tribulus terrestris,7
54728,Tricalysia singularis,3
54729,Tricalysia sp,3
54734,Trichanthera gigantea,12
54736,Trichilia adolfi,3
54738,Trichilia areolata,2
54743,Trichilia cipo,12
73103,Trichilia densapunta,1
54748,Trichilia elegans,4
54749,Trichilia elsae,3
54751,Trichilia euneura,3
54754,Trichilia heudelotii,1
54755,Trichilia hirta,1
54756,Trichilia inaequilatera,2
54758,Trichilia laxipaniculata,3
100153,Trichilia lepidota,1
54760,Trichilia martiana,2
54762,Trichilia maynasiana,3
100155,Trichilia mazanensis,1
54764,Trichilia micrantha,14
54765,Trichilia micropetala,1
54766,Trichilia minutiflora,1
54770,Trichilia obovata,2
54771,Trichilia pachypoda,2
54772,Trichilia pallida,43
54773,Trichilia pittieri,2
54774,Trichilia pleeana,4
54775,Trichilia poeppigii,3
54778,Trichilia propinqua,1
54779,Trichilia quadrijuga,4
54781,Trichilia rubescens,1
54782,Trichilia rubra,3
54783,Trichilia schomburgkii,12
54784,Trichilia septentrionalis,5
54787,Trichilia solitudinis,3
54788,Trichilia sp,17
100163,Trichilia subsessilifolia,1
54789,Trichilia surinamensis,2
54793,Trichilia tuberculata,23
54801,Trichocladus crinitus,1
54802,Trichocladus ellipticus,2
54822,Trichomanes javanicum,1
54825,Trichomanes reniforme,4
54829,Trichomanes venosum,4
54845,Trichosanthes cucumerina,1
54847,Trichosanthes sp,2
54849,Trichoscypha arborea,1
54855,Trichospermum galeottii,2
54859,Trichospermum mexicanum,3
54861,Trichospermum sp,2
54869,Trichostigma octandrum,10
72078,Trichostigma polyandrum,1
54870,Trichotosia velutina,1
72079,Triclisia patens,1
54884,Tricoryne simplex,1
54904,Tridax procumbens,6
54908,Tridens flavus,1
54915,Trientalis borealis,13
54916,Trientalis europaea,20
54919,Trifolium alpestre,10
54920,Trifolium alpinum,6
54926,Trifolium arvense,19
54928,Trifolium aureum,22
54929,Trifolium badium,6
54936,Trifolium campestre,20
72088,Trifolium dasyphyllum,5
54945,Trifolium dubium,7
54948,Trifolium fragiferum,8
54952,Trifolium glomeratum,2
54956,Trifolium hybridum,29
54957,Trifolium incarnatum,12
54961,Trifolium longipes,22
54962,Trifolium lupinaster,2
54965,Trifolium medium,3
54969,Trifolium micranthum,9
100248,Trifolium microdon,11
54974,Trifolium montanum,21
100249,Trifolium nanum,1
54977,Trifolium occidentale,1
54978,Trifolium ochroleucon,1
54980,Trifolium ornithopodioides,2
54982,Trifolium pallescens,5
100252,Trifolium parryi,5
54989,Trifolium polyphyllum,1
54991,Trifolium pratense,153
54992,Trifolium procumbens,3
54998,Trifolium repens,128
54999,Trifolium resupinatum,10
55001,Trifolium rubens,20
55004,Trifolium scabrum,1
55007,Trifolium sp,2
55008,Trifolium spadiceum,5
55010,Trifolium squamosum,1
55013,Trifolium striatum,17
55014,Trifolium strictum,2
55016,Trifolium subterraneum,18
55017,Trifolium suffocatum,2
55020,Trifolium thalii,10
55022,Trifolium trichocephalum,1
55031,Triglochin calcitrapum,1
55033,Triglochin maritima,15
55036,Triglochin palustris,4
55044,Trigonella calliceras,1
55047,Trigonella foenum-graecum,10
100269,Trigonella polyceratia,15
55059,Trigonella suavissima,1
55062,Trigoniastrum hypoleucum,4
55064,Trigonopleura malayana,6
55065,Trigonostemon sp,2
55070,Trigynaea duckei,3
100284,Trigynaea ecuadorensis,1
72621,Trigynaea triplinervis,1
55072,Trilepisium madagascariense,8
55074,Trillium cernuum,1
55077,Trillium flexipes,4
55078,Trillium grandiflorum,2
55082,Trillium sp,2
55094,Trinia glauca,16
55106,Triodia pungens,1
55107,Triodia scariosa,1
55115,Triplaris americana,7
55116,Triplaris cumingiana,28
55117,Triplaris dugandii,3
55122,Triplaris peruviana,1
55123,Triplaris poeppigiana,1
100358,Triplaris setosa,1
55125,Triplaris surinamensis,1
55128,Tripleurospermum inodorum,4
55131,Triplochiton scleroxylon,6
55137,Tripogon loliiformis,1
100366,Tripolium vulgare,1
55151,Triraphis mollis,1
55161,Trisetum flavescens,13
55164,Trisetum spicatum,1
55179,Tristania bakhuizeni,1
55181,Tristania conferta,1
55189,Tristania sp,7
55190,Tristania suaveolens,3
55194,Tristaniopsis collina,1
55202,Tristaniopsis whiteana,1
55224,Triticum aestivum,5
55263,Triumfetta rhomboidea,1
55266,Triumfetta sp,4
55274,Trixis californica,11
55283,Trochocarpa laurina,2
55291,Trollius europaeus,15
55292,Trollius laxus,1
55293,Tropaeolum majus,10
55295,Tropaeolum speciosum,1
55300,Trophis caucana,38
55301,Trophis involucrata,12
55302,Trophis mexicana,3
55304,Trophis racemosa,25
55305,Trophis scandens,2
55307,Tropidia sp,5
55310,Trymatococcus amazonicus,5
55311,Trymatococcus oligandrus,17
55312,Trymatococcus paraensis,1
55316,Tsuga canadensis,12
55323,Tsuga heterophylla,7
55329,Tuberaria guttata,2
55330,Tuberaria lignosa,1
55337,Tulipa sylvestris,1
55345,Turgenia latifolia,5
55352,Turpinia arguta,1
55353,Turpinia insignis,1
55355,Turpinia occidentalis,18
55360,Turpinia sp,7
55362,Turpinia ternata,3
60426,Turrillia sp,2
72152,Turritis glabra,2
55378,Tussilago farfara,18
55387,Tylophora barbata,3
72153,Tylophora benthamii,2
100531,Tylophora silvestris,1
55388,Tylophora sp,2
55392,Tynnanthus croatianus,10
55394,Typha angustifolia,8
55396,Typha domingensis,1
55399,Typha latifolia,10
100539,Typhoides arundinacea,10
55407,Typhonium divaricatum,2
55416,Uapaca louvelii,20
55423,Uapaca sp,1
100545,Ugni myricoides,20
55432,Ulex europaeus,8
55433,Ulex gallii,1
55436,Ulex parviflorus,23
55439,Ulmus alata,48
55440,Ulmus americana,11
55444,Ulmus changii,1
55447,Ulmus davidiana,5
55452,Ulmus glabra,73
55456,Ulmus laciniata,3
55457,Ulmus laevis,12
55465,Ulmus minor,29
55468,Ulmus parvifolia,27
55469,Ulmus procera,2
55471,Ulmus pumila,1
55473,Ulmus rubra,6
55476,Ulmus sp,3
55485,Umbellularia californica,4
55489,Umbilicus rupestris,4
55490,Umtiza listeriana,1
55491,Uncaria canescens,2
55492,Uncaria gambier,1
55493,Uncaria glabrata,5
55494,Uncaria guianensis,1
72168,Uncaria lanosa,2
64942,Uncaria rhynchophylla,2
55495,Uncaria sclerophylla,1
55496,Uncaria sp,40
55497,Uncaria tomentosa,4
55499,Uncinia angustifolia,1
55500,Uncinia aucklandica,1
55501,Uncinia clavata,6
55503,Uncinia distans,1
55504,Uncinia filiformis,2
55506,Uncinia gracilenta,3
55508,Uncinia scabra,1
55509,Uncinia sp,3
55511,Uncinia uncinata,7
60452,undefined sp,5891
60443,Unidenfern sp,1
60469,Unidenified sp,1
103786,Unidentified grass,3
60470,unidentified sp,18
60471,unk sp,84
60472,unka sp,3
60473,unkb sp,2
60474,unkc sp,1
73105,Unknown,210
58023,Unknown sp,27
100583,Unonopsis duckei,1
55516,Unonopsis floribunda,6
55517,Unonopsis glaucopetala,1
55518,Unonopsis guatterioides,1
60468,Unonopsis hammelii,2
100585,Unonopsis lindmanii,1
55519,Unonopsis matthewsii,3
55521,Unonopsis perrottetii,12
55523,Unonopsis pittieri,25
55524,Unonopsis rufescens,33
55526,Unonopsis spectabilis,1
55528,Unonopsis veneficiorum,4
100591,Unonopsis williamsii,1
55531,Uraria lagopodioides,1
55535,Urceola brachysepala,3
100595,Urceola micrantha,1
100597,Urceola rosea,1
55538,Urceola sp,3
55542,Urena lobata,28
55543,Urena sp,1
55544,Urera baccifera,18
55545,Urera cameroonensis,2
100599,Urera capitata,1
55546,Urera caracasana,18
55548,Urera elata,3
55550,Urera hypselodendron,3
55553,Urera sp,8
55554,Urera trinervis,3
55555,Urginea maritima,1
55572,Urophyllum arboreum,3
55573,Urophyllum corymbosum,2
55574,Urophyllum glabrum,2
55575,Urophyllum griffithianum,1
55576,Urophyllum hirsutum,1
55579,Urophyllum sp,6
60481,Urseola sp,1
55593,Urtica angustifolia,1
55596,Urtica cannabina,1
55598,Urtica dioica,54
60483,Urtica galeopsis,1
55604,Urtica kioviensis,20
55608,Urtica sp,2
55609,Urtica urens,3
55615,Utricularia australis,15
55648,Utricularia vulgaris,21
60458,Uvaria affconfertiflora,1
55651,Uvaria angolensis,4
55655,Uvaria confertiflora,1
55659,Uvaria hirsuta,3
55662,Uvaria littoralis,1
55663,Uvaria macrophylla,1
55665,Uvaria purpurea,3
72192,Uvaria schweinfurthii,1
55666,Uvaria sp,1
55668,Uvaria welwitschii,2
55675,Uvularia grandiflora,1
100665,Uvularia perfoliata,3
55677,Vaccaria hispanica,5
55685,Vaccinium angustifolium,10
55686,Vaccinium arboreum,43
55693,Vaccinium bracteatum,1
55698,Vaccinium cespitosum,1
55699,Vaccinium consanguineum,30
55701,Vaccinium corymbosum,54
55705,Vaccinium darrowi,47
100685,Vaccinium gaultherioides,10
55726,Vaccinium macrocarpon,2
55729,Vaccinium mandarinorum,1
55732,Vaccinium microcarpum,2
55734,Vaccinium myrsinites,54
55735,Vaccinium myrtilLoides,14
55736,Vaccinium myrtillus,214
100693,Vaccinium oreophilum,4
55741,Vaccinium oxycoccos,25
55749,Vaccinium sp,19
55750,Vaccinium stamineum,40
55752,Vaccinium uliginosum,164
55754,Vaccinium vitis-idaea,230
64947,Valeriana alpestris,1
100716,Valeriana apula,9
55766,Valeriana cardamines,2
55768,Valeriana dioica,12
72198,Valeriana edulis,27
55769,Valeriana fedtschenkoi,2
55771,Valeriana montana,5
64948,Valeriana occidentalis,27
55773,Valeriana officinalis,13
55778,Valeriana pratensis,5
55780,Valeriana pyrenaica,1
55786,Valeriana saxicola,2
55789,Valeriana sp,1
55791,Valeriana tripteris,20
55795,Valerianella carinata,7
55796,Valerianella coronata,5
55797,Valerianella dentata,11
55800,Valerianella eriocarpa,1
55801,Valerianella locusta,15
55804,Valerianella rimosa,16
55807,Vallaris solanacea,5
55810,Vallisneria americana,10
55812,Vallisneria spiralis,12
55816,Vanda sp,2
55834,Vanilla africana,1
55835,Vanilla albida,1
55838,Vanilla pompona,1
55840,Vanilla sp,1
55846,Vantanea depleta,5
55847,Vantanea guianensis,4
55848,Vantanea macrocarpa,1
55852,Vantanea parviflora,19
55857,Vatairea erythrocarpa,5
55858,Vatairea fusca,1
55859,Vatairea guianensis,1
55860,Vatairea lundellii,2
55863,Vatairea sericea,1
55866,Vataireopsis speciosa,1
55867,Vataireopsis surinamensis,1
55872,Vatica bancana,1
55874,Vatica borneensis,1
60534,Vatica havilandii,1
55892,Vatica micrantha,1
55893,Vatica nitens,2
55900,Vatica pauciflora,1
55906,Vatica sp,8
55918,Vavaea amicorum,2
55919,Vavaea sp,1
55929,Velleia glabrata,1
55938,Vellozia sp,2
55942,Ventilago calyculata,3
102358,Ventilago denticulata,1
55943,Ventilago dichotoma,1
72215,Ventilago ecorollata,1
72217,Ventilago inaequilateralis,1
55944,Ventilago leiocarpa,1
72625,Ventilago maderaspatana,7
55946,Ventilago oblongifolia,6
55947,Ventilago sp,1
55960,Vepris undulata,4
55963,Veratrum album,11
55966,Veratrum lobelianum,3
55967,Veratrum nigrum,7
55968,Veratrum parviflorum,1
72223,Veratrum tenuipetalum,27
55982,Verbascum densiflorum,20
55991,Verbascum lychnitis,16
55994,Verbascum nigrum,3
55995,Verbascum phlomoides,5
55997,Verbascum pulverulentum,3
55998,Verbascum pyramidatum,1
56000,Verbascum rotundifolium,1
56006,Verbascum sp,1
56010,Verbascum thapsus,55
56012,Verbascum virgatum,3
56018,Verbena bracteata,12
56026,Verbena hastata,30
56030,Verbena litoralis,1
56033,Verbena officinalis,8
56038,Verbena stricta,11
60654,Verbena urticafolium,10
56044,Verbesina encelioides,1
56058,Vernicia fordii,2
56059,Vernicia montana,1
56060,Vernicia sp,1
56077,Vernonia arborea,8
56081,Vernonia baccharoides,3
56086,Vernonia biafrae,3
56100,Vernonia cinerea,4
56102,Vernonia conferta,3
100830,Vernonia garnieriana,10
103799,Vernonia nova-boresensis,32
56164,Vernonia nudiflora,1
56168,Vernonia patens,10
56190,Vernonia scabra,1
56196,Vernonia sp,35
56226,Veronica agrestis,3
56229,Veronica alpina,57
56232,Veronica anagallis-aquatica,8
56233,Veronica anagalloides,5
56236,Veronica arvensis,25
56237,Veronica austriaca,20
56238,Veronica beccabunga,18
56239,Veronica bellidioides,17
56241,Veronica catenata,11
56242,Veronica chamaedrys,12
56247,Veronica filiformis,15
56248,Veronica fruticans,6
56250,Veronica gentianoides,4
56252,Veronica hederifolia,22
56258,Veronica longifolia,16
56260,Veronica montana,24
56262,Veronica officinalis,11
56267,Veronica peregrina,15
56268,Veronica persica,19
56269,Veronica plebeia,1
56270,Veronica polita,8
56271,Veronica praecox,1
56273,Veronica prostrata,5
100876,Veronica salicifolia,2
56276,Veronica scutellata,11
100878,Veronica septentrionalis,3
56277,Veronica serpyllifolia,6
56278,Veronica sp,1
56279,Veronica spicata,16
56282,Veronica triphyllos,6
56284,Veronica urticifolia,10
56285,Veronica verna,1
64950,Veronica wormskjoldii,1
56288,Veronicastrum virginicum,8
56300,Viburnum acerifolium,3
100915,Viburnum brachybotryum,1
56305,Viburnum burejaeticum,1
56307,Viburnum cassinoides,3
56309,Viburnum coriaceum,1
56310,Viburnum costaricanum,20
56313,Viburnum dilatatum,1
56314,Viburnum edule,3
56315,Viburnum erosum,1
56319,Viburnum lantana,12
56320,Viburnum lentago,1
56321,Viburnum obovatum,48
56323,Viburnum opulus,44
56331,Viburnum rigidum,3
56332,Viburnum rufidulum,44
56334,Viburnum sargentii,1
56338,Viburnum sp,3
56340,Viburnum tinus,43
72292,Viburnum venustum,10
60626,Vicarya sp,1
56346,Vicia alpestris,2
56348,Vicia americana,67
56349,Vicia amoena,1
56350,Vicia angustifolia,2
56351,Vicia articulata,5
56353,Vicia bithynica,2
56355,Vicia cassubica,5
56356,Vicia cracca,33
56365,Vicia ervilia,5
56366,Vicia faba,5
56369,Vicia graminea,1
56370,Vicia grandiflora,5
56371,Vicia grossheimii,1
56372,Vicia hirsuta,15
56376,Vicia lathyroides,4
56378,Vicia lutea,4
56383,Vicia nervata,1
56388,Vicia orobus,1
64956,Vicia pulchella,20
56395,Vicia sativa,82
56396,Vicia sepium,3
56398,Vicia sp,8
56399,Vicia sylvatica,3
56400,Vicia tenuifolia,9
56402,Vicia tetrasperma,7
56403,Vicia unijuga,1
56404,Vicia variabilis,1
56405,Vicia variegata,1
56406,Vicia villosa,16
56425,Vigna marina,1
56444,Vigna sinensis,2
56445,Vigna sp,1
56455,Viguiera deltoidea,11
56464,Viguiera sp,1
102364,Viguieranthus longiracemosus,20
56477,Vinca major,5
56478,Vinca minor,15
100973,Vincetoxicum barbatum,4
56482,Vincetoxicum hirundinaria,36
56487,Viola acuminata,1
56488,Viola adunca,1
56489,Viola alba,60
64957,Viola altaica,1
56491,Viola arvensis,14
56497,Viola biflora,22
56502,Viola calcarata,10
56504,Viola canadensis,20
56505,Viola canina,17
56511,Viola cornuta,1
56513,Viola cunninghamii,1
56525,Viola hederacea,5
56526,Viola hirta,19
56531,Viola kitaibeliana,1
56532,Viola lactea,1
56533,Viola lanceolata,3
101007,Viola latiuscula,3
56535,Viola lutea,5
56540,Viola mirabilis,11
56546,Viola odorata,15
101016,Viola pallens,3
56549,Viola palustris,11
56552,Viola pedatifida,15
56557,Viola persicifolia,17
56562,Viola pubescens,12
56566,Viola reichenbachiana,162
56568,Viola riviniana,25
56571,Viola rupestris,1
56572,Viola sagittata,8
56575,Viola scotophylla,1
101029,Viola septentrionalis,3
56580,Viola sororia,40
56581,Viola sp,13
56587,Viola tianschanica,2
56588,Viola tricolor,11
56591,Viola variegata,1
60635,Violaceae sp,1
56596,Virectaria sp,3
56604,Virola bicuhyba,3
56605,Virola caducifolia,1
56606,Virola calophylla,3
101048,Virola crebrinervia,1
101049,Virola cuspidata,1
56608,Virola decorticans,3
56609,Virola divergens,3
72313,Virola dixonii,2
56610,Virola duckei,4
101050,Virola elliptica,1
56611,Virola elongata,6
56612,Virola flexuosa,4
56614,Virola guatemalensis,10
56615,Virola koschnyi,4
101052,Virola kwatae,34
101053,Virola loretensis,1
72314,Virola macrocarpa,20
101054,Virola marlenei,1
101055,Virola melinoni,1
56617,Virola michelii,70
73115,Virola microfuzzy,1
101057,Virola minutiflora,1
73116,Virola mollis,1
56618,Virola mollissima,4
56619,Virola multicostata,7
56620,Virola multiflora,30
56621,Virola multinervia,4
56623,Virola obovata,4
73117,Virola pavo,1
56625,Virola pavonis,7
56626,Virola peruviana,3
56628,Virola sebifera,43
56629,Virola sp,11
56630,Virola surinamensis,28
56631,Virola theiodora,1
56632,Virola venosa,1
56635,Viscum album,8
56641,Viscum sp,1
56643,Vismia amazonica,2
56644,Vismia baccifera,36
101064,Vismia bemerguii,1
56645,Vismia billbergiana,10
73118,Vismia bosque,1
56647,Vismia cayennensis,2
101065,Vismia confertiflora,1
56649,Vismia ferruginea,1
72315,Vismia floribunda,1
101066,Vismia glaziovii,1
56650,Vismia gracilis,1
56651,Vismia guianensis,7
56652,Vismia japurensis,5
101067,Vismia lateriflora,1
56653,Vismia latifolia,1
56654,Vismia lauriformis,5
56655,Vismia macrophylla,6
101068,Vismia pozuzoensis,1
101069,Vismia sandwithii,1
56657,Vismia sp,10
56658,Vismia sprucei,2
101070,Vismia tomentosa,1
56659,Visnea mocanera,1
60649,Vitaceae sp,1
56660,Vitellaria paradoxa,44
101076,Vitex bicolor,1
56671,Vitex cofassus,1
101080,Vitex compressa,1
56673,Vitex cooperi,4
56675,Vitex cymosa,2
56682,Vitex gamosepala,1
56683,Vitex gaumeri,2
56686,Vitex grandifolia,3
56696,Vitex negundo,3
56697,Vitex orinocensis,1
56705,Vitex pinnata,3
56706,Vitex pseudolea,1
56708,Vitex pubescens,9
56712,Vitex schunkei,3
